CountyIds,COUNTY,Latitude,Longitude,AdminUnit,Name,AcresBurned,Started,Extinguished,Duration,ArchiveYear,PercentContained,MajorIncident,time
4,butte,39.66492,-121.51772,CAL FIRE Butte Unit,Dark Fire,11.0,2018-07-10 12:42:00+00:00,2019-01-04 09:51:00+00:00,177 days 21:09:00,2018,100.0,False,2018-07-10
20,madera,37.19817000000001,-119.80414,CAL FIRE Madera-Mariposa-Merced ,Cornerstone Fire,11.0,2018-07-09 17:54:00+00:00,2019-01-04 09:52:00+00:00,178 days 15:58:00,2018,100.0,False,2018-07-09
33,riverside,33.47413,-117.31468,CAL FIRE/ Riverside County Fire,Grande Fire,11.0,2018-06-03 13:38:00+00:00,2019-01-04 10:18:00+00:00,214 days 20:40:00,2018,100.0,False,2018-06-03
45,shasta,40.4635,-121.77419,CAL FIRE Shasta Trinity Unit,Rock Fire,11.0,2018-03-27 16:20:00+00:00,2019-01-03 09:45:00+00:00,281 days 17:25:00,2018,100.0,False,2018-03-27
44,santa cruz,37.12857,-122.12036,CAL FIRE San Mateo-Santa Cruz Unit,Bear Fire ,10.0,2018-11-16 11:01:00+00:00,2019-01-04 08:44:00+00:00,48 days 21:43:00,2018,100.0,False,2018-11-16
12,humboldt,40.888785,-124.001849,CAL FIRE Humboldt - Del Norte Unit,Green Hill Fire,10.0,2018-11-12 17:39:00+00:00,2019-01-04 08:46:00+00:00,52 days 15:07:00,2018,100.0,False,2018-11-12
4,butte,39.93427,-121.54103,CAL FIRE Butte Unit,Powellton Fire,10.0,2018-10-15 11:57:00+00:00,2019-01-04 08:52:00+00:00,80 days 20:55:00,2018,100.0,False,2018-10-15
33,riverside,33.627006,-117.171731,CAL FIRE/Riverside County Fire Department,Keller Fire,10.0,2018-08-19 15:55:00+00:00,2019-01-04 09:16:00+00:00,137 days 17:21:00,2018,100.0,False,2018-08-19
28,napa,38.27229000000001,-122.26389,CAL FIRE Sonoma-Lake Napa Unit,Syar Fire,10.0,2018-08-09 14:21:00+00:00,2019-01-04 09:20:00+00:00,147 days 18:59:00,2018,100.0,False,2018-08-09
47,siskiyou,41.632373,-122.37985,CAL FIRE Siskiyou Unit,Lott Fire,10.0,2018-07-17 19:03:00+00:00,2019-01-04 09:40:00+00:00,170 days 14:37:00,2018,100.0,False,2018-07-17
37,san diego,32.619855,-116.764733,CAL FIRE San Diego Unit / San Diego County Fire Authority,Building Fire,10.0,2018-07-06 10:11:00+00:00,2019-01-04 09:55:00+00:00,181 days 23:44:00,2018,100.0,False,2018-07-06
4,butte,39.6139,-121.954098,CAL FIRE Butte Unit/Butte County Fire Department,Llano Fire,10.0,2018-06-29 11:44:00+00:00,2019-01-04 09:58:00+00:00,188 days 22:14:00,2018,100.0,False,2018-06-29
40,san luis obispo,35.05747,-120.39295,CAL FIRE San Luis Obispo Unit,Creek Fire,10.0,2018-06-21 16:45:00+00:00,2019-01-04 10:03:00+00:00,196 days 17:18:00,2018,100.0,False,2018-06-21
27,monterey,35.77017,-120.57833,CAL FIRE San Benito-Monterey Unit,Ranchita Fire,10.0,2018-06-19 16:06:00+00:00,2019-01-04 10:04:00+00:00,198 days 17:58:00,2018,100.0,False,2018-06-19
49,sonoma,38.245151,-122.44408,Schell-Vista Fire Protection District ,Pallet Fire,10.0,2018-06-05 13:03:00+00:00,2019-01-04 10:12:00+00:00,212 days 21:09:00,2018,100.0,False,2018-06-05
37,san diego,32.75072,-116.92404,San Miguel FPD,Green Fire,10.0,2018-06-03 18:23:00+00:00,2019-01-04 10:16:00+00:00,214 days 15:53:00,2018,100.0,False,2018-06-03
52,tehama,39.80827,-122.3307,CAL Fire Tehama Glenn Unit,Black Fire,10.0,2018-06-03 08:55:00+00:00,2019-01-04 10:18:00+00:00,215 days 01:23:00,2018,100.0,False,2018-06-03
33,riverside,33.450140000000005,-117.22215,CAL FIRE/Riverside County Fire,Jardin Fire,10.0,2018-06-02 15:53:00+00:00,2019-01-04 10:18:00+00:00,215 days 18:25:00,2018,100.0,False,2018-06-02
33,riverside,33.53924,-116.10231,CAL FIRE / Riverside County Fire,70th Fire,10.0,2018-05-28 07:23:00+00:00,2019-01-04 10:21:00+00:00,221 days 02:58:00,2018,100.0,False,2018-05-28
4,butte,39.71217,-121.77385,CAL FIRE Butte Unit,Honey Flooding,0.0,2018-11-29 23:30:00+00:00,2019-01-04 08:42:00+00:00,35 days 09:12:00,2018,100.0,True,2018-11-29
12,humboldt,40.70258,-123.55012,USFS - Shasta-Trinity National Forest,Grape Fire,0.0,2018-04-24 16:59:00+00:00,2019-01-03 15:23:00+00:00,253 days 22:24:00,2018,100.0,False,2018-04-24
"42,56",santa barbara,0.0,0.0,Ventura County Fire and Santa Barbara County Fire ,Montecito Flooding / Mudflows,0.0,2018-01-09 04:00:00+00:00,2019-01-03 09:43:00+00:00,359 days 05:43:00,2018,100.0,True,2018-01-09
"42,56",ventura,0.0,0.0,Ventura County Fire and Santa Barbara County Fire ,Montecito Flooding / Mudflows,0.0,2018-01-09 04:00:00+00:00,2019-01-03 09:43:00+00:00,359 days 05:43:00,2018,100.0,True,2018-01-09
56,ventura,34.282179,-118.803389,Ventura County Fire Department,Easy Fire,1806.0,2019-10-30 07:45:14+00:00,2019-11-02 18:57:00+00:00,3 days 11:11:46,2019,100.0,False,2019-10-30
22,mariposa,37.536069,-120.177018,CAL FIRE Madera-Mariposa-Merced Unit,Gaines Fire,1300.0,2019-08-16 14:11:02+00:00,,,2019,100.0,False,2019-08-16
33,riverside,33.9925,-117.059167,"Unified Command: CAL FIRE/Riverside County Fire Department, City of Calimesa and City of Yucaipa",Sandalwood Fire,1011.0,2019-10-10 15:38:44+00:00,,,2019,100.0,True,2019-10-10
52,tehama,40.00171,-122.25421,CAL FIRE Tehama-Glenn Unit,Rawson Fire,605.0,2019-10-27 02:47:20+00:00,2019-10-28 07:22:00+00:00,1 days 04:34:40,2019,100.0,False,2019-10-27
33,riverside,34.01778,-117.4625,CAL FIRE Riverside County Fire Department ,Hill Fire ,494.0,2019-10-30 11:19:00+00:00,2019-11-02 18:44:00+00:00,3 days 07:25:00,2019,100.0,True,2019-10-30
31,placer,38.838992,-121.325842,CAL FIRE Nevada-Yuba-Placer Unit,Foothills Fire,355.0,2019-11-25 12:39:44+00:00,,,2019,100.0,False,2019-11-25
"27,40",monterey,35.79069000000001,-120.73102,CAL FIRE San Benito-Monterey Unit and CAL FIRE San Luis Obispo Unit,Cross Fire,289.0,2019-10-09 06:52:14+00:00,2019-10-11 07:30:00+00:00,2 days 00:37:46,2019,100.0,False,2019-10-09
"27,40",san luis obispo,35.79069000000001,-120.73102,CAL FIRE San Benito-Monterey Unit and CAL FIRE San Luis Obispo Unit,Cross Fire,289.0,2019-10-09 06:52:14+00:00,2019-10-11 07:30:00+00:00,2 days 00:37:46,2019,100.0,False,2019-10-09
22,mariposa,37.241427,-120.027731,CAL FIRE Madera-Mariposa-Merced Unit,Valley Fire,149.0,2019-07-21 12:01:40+00:00,,,2019,100.0,False,2019-07-21
10,fresno,36.319291,-120.460189,CAL FIRE Fresno-Kings Unit,Mud Fire ,137.0,2019-10-18 12:17:32+00:00,2019-10-19 15:00:00+00:00,1 days 02:42:28,2019,100.0,False,2019-10-18
18,lassen,40.900458,-121.320838,Lassen National Forest,3-2 Willow (Previously H-1 Fire),107.0,2019-08-07 18:48:57+00:00,,,2019,100.0,False,2019-08-07
33,riverside,33.8615,-116.897333,CAL FIRE/Riverside County Fire Department,Wolf Fire,75.0,2019-10-10 18:36:46+00:00,2019-10-12 17:22:00+00:00,1 days 22:45:14,2019,100.0,False,2019-10-10
7,contra costa,37.828267,-122.103867,City of Moraga,Merrill Fire,40.0,2019-10-10 06:42:19+00:00,2019-10-10 12:00:00+00:00,0 days 05:17:41,2019,100.0,False,2019-10-10
37,san diego,33.259861,-117.027333,CAL FIRE San Diego County Fire,Miller Fire,37.0,2019-10-25 15:05:52+00:00,2019-10-27 18:05:00+00:00,2 days 02:59:08,2019,100.0,True,2019-10-25
1,alameda,37.62782,-121.68598,CAL FIRE Santa Clara Unit,Mines Fire,35.0,2019-10-24 23:16:18+00:00,2019-10-27 13:55:00+00:00,2 days 14:38:42,2019,100.0,False,2019-10-24
50,stanislaus,37.420988,-121.371276,CAL FIRE Santa Clara Unit,Rains Fire,35.0,2019-07-18 09:07:57+00:00,2019-07-18 10:29:00+00:00,0 days 01:21:03,2019,100.0,False,2019-07-18
45,shasta,40.463936,-122.435492,CAL FIRE Shasta-Trinity Unit,Horse Fire,30.0,2019-07-12 19:08:54+00:00,,,2019,100.0,False,2019-07-12
5,calaveras,38.115224,-120.78068,CAL FIRE Tuolumne-Calaveras Unit,Whiskey Fire,27.0,2019-07-18 18:31:00+00:00,2019-07-20 08:56:00+00:00,1 days 14:25:00,2019,100.0,False,2019-07-18
36,san bernardino,34.202883,-116.4449,CAL FIRE San Bernardino Unit,La Barisa Fire,26.0,2019-08-03 17:22:51+00:00,2019-08-04 06:39:00+00:00,0 days 13:16:09,2019,100.0,False,2019-08-03
37,san diego,32.794768,-116.839743,CAL FIRE / San Diego County Fire,Vista Fire,25.0,2019-07-17 17:42:04+00:00,2019-07-18 15:58:00+00:00,0 days 22:15:56,2019,100.0,True,2019-07-17
9,el dorado,38.538467,-120.965105,CAL FIRE Amador-El Dorado,Chaparral Fire,22.0,2019-09-29 21:44:45+00:00,2019-09-29 21:35:00+00:00,-1 days +23:50:15,2019,100.0,False,2019-09-29
1,alameda,37.093243,-121.586846,CAL FIRE SCU,Mid Fire,22.0,2019-07-12 18:40:09+00:00,2019-07-12 19:20:00+00:00,0 days 00:39:51,2019,100.0,False,2019-07-12
7,contra costa,38.045866,-122.245186,CAL FIRE Santa Clara Unit,Nustar Fire,15.0,2019-10-15 16:17:18+00:00,,,2019,100.0,False,2019-10-15
33,riverside,33.463991,-116.914799,CAL FIRE / Riverside County Fire,Sage Fire,12.0,2019-08-27 11:33:56+00:00,2019-08-27 08:54:00+00:00,-1 days +21:20:04,2019,100.0,False,2019-08-27
23,mendocino,39.61378300000001,-123.458782,MEU,Wilson Fire,10.0,2019-10-04 18:38:09+00:00,,,2019,100.0,False,2019-10-04
44,santa cruz,37.178353,-122.07743,CAL FIRE San Mateo-Santa Cruz Unit,Deer Fire,10.0,2019-09-03 15:36:45+00:00,2019-09-06 19:48:00+00:00,3 days 04:11:15,2019,100.0,False,2019-09-03
49,sonoma,38.792458,-122.780053,CAL FIRE Sonoma-Lake-Napa Unit,Kincade Fire,77758.0,2019-10-23 21:27:00+00:00,2019-11-06 19:00:00+00:00,13 days 21:33:00,2019,100.0,True,2019-10-23
32,plumas,40.061389,-120.680556,USFS Plumas National Forest,Walker Fire,54612.0,2019-09-04 15:17:31+00:00,,,2019,100.0,False,2019-09-04
25,modoc,41.79591,-121.260305,Modoc National Forest,Tucker Fire,14217.0,2019-07-28 15:58:00+00:00,2019-08-11 12:16:00+00:00,13 days 20:18:00,2019,100.0,False,2019-07-28
14,inyo,37.034,-118.345,Inyo National Forest     ,Taboose Fire,10296.0,2019-09-06 12:43:35+00:00,2019-11-21 16:09:00+00:00,76 days 03:25:25,2019,100.0,True,2019-09-06
56,ventura,34.302212,-118.997115,Ventura County Fire Department ,Maria Fire ,9999.0,2019-10-31 20:58:28+00:00,2019-11-06 18:00:00+00:00,5 days 21:01:32,2019,100.0,True,2019-10-31
52,tehama,40.12,-122.64,CAL FIRE Tehama Glenn Unit ,Red Bank Fire,8838.0,2019-09-05 13:19:56+00:00,2019-09-13 19:00:00+00:00,8 days 05:40:04,2019,100.0,True,2019-09-05
19,los angeles,34.32988,-118.48161,Unified Command: Los Angeles County Fire Department and Los Angeles City Fire Department and Angeles National Forest,Saddle Ridge Fire,8799.0,2019-10-10 21:02:00+00:00,2019-10-31 09:10:00+00:00,20 days 12:08:00,2019,100.0,True,2019-10-10
25,modoc,41.74800000000001,-121.056,USFS - Modoc National Forest,Lone Fire,5737.0,2019-09-06 11:34:27+00:00,2019-09-13 07:19:00+00:00,6 days 19:44:33,2019,100.0,False,2019-09-06
22,mariposa,37.604638,-119.96606,CAL FIRE Madera Mariposa Merced Unit,Briceburg Fire,5563.0,2019-10-06 16:15:12+00:00,,,2019,100.0,True,2019-10-06
52,tehama,40.109,-122.789,Shasta-Trinity National Forest ,South Fire,5332.0,2019-09-05 19:59:46+00:00,2019-12-02 16:12:00+00:00,87 days 20:12:14,2019,100.0,False,2019-09-05
26,mono,37.826,-118.872,USFS - Inyo National Forest,Springs Fire,4840.0,2019-09-06 11:24:11+00:00,,,2019,100.0,False,2019-09-06
19,los angeles,34.472778000000005,-118.368056,Los Angeles County Fire Department ,Tick Fire,4615.0,2019-10-24 14:51:46+00:00,,,2019,100.0,True,2019-10-24
9,el dorado,38.724,-120.145,USFS El Dorado National Forest,Caples Fire,3435.0,2019-10-11 12:47:59+00:00,,,2019,100.0,False,2019-10-11
18,lassen,40.593,-120.581,Bureau of Land Management ,R-1 Fire,3380.0,2019-08-28 19:48:14+00:00,2019-09-04 16:22:00+00:00,6 days 20:33:46,2019,100.0,False,2019-08-28
42,santa barbara,34.5025,-119.785,Los Padres National Forest,Cave Fire (No Longer a CAL FIRE Incident),3126.0,2019-11-25 19:59:12+00:00,2019-12-14 08:22:00+00:00,18 days 12:22:48,2019,100.0,False,2019-11-25
27,monterey,36.28426,-120.94771,CAL FIRE San Benito-Monterey Unit,Lonoak Fire,2546.0,2019-06-26 09:18:22+00:00,2019-06-26 18:02:00+00:00,0 days 08:43:38,2019,100.0,False,2019-06-26
52,tehama,40.036379,-122.637837,CAL FIRE Tehama-Glenn Unit,Ranch Fire,2534.0,2019-11-03 14:16:17+00:00,2019-11-14 18:02:00+00:00,11 days 03:45:43,2019,100.0,True,2019-11-03
57,yolo,38.88978,-122.23922,CAL FIRE Sonoma-Lake-Napa Unit,Sand Fire,2512.0,2019-06-08 14:50:00+00:00,2019-06-17 10:40:00+00:00,8 days 19:50:00,2019,100.0,True,2019-06-08
15,kern,35.72057,-119.62762,Kern County Fire and the US Fish and Wildlife Service,Refuge Fire,2500.0,2019-05-07 15:47:00+00:00,2019-05-09 09:37:00+00:00,1 days 17:50:00,2019,100.0,False,2019-05-07
18,lassen,39.892222,-120.029722,Bureau of Land Management,Long Valley Fire ,2438.0,2019-08-24 17:25:04+00:00,2019-08-27 09:01:00+00:00,2 days 15:35:56,2019,100.0,False,2019-08-24
50,stanislaus,37.46577,-121.28312,CAL FIRE ,Rock Fire,2422.0,2019-06-26 08:54:24+00:00,2019-06-27 19:06:00+00:00,1 days 10:11:36,2019,100.0,False,2019-06-26
14,inyo,36.284,-118.228,USFS - Inyo National Forest ,Cow Fire,1975.0,2019-09-06 12:23:00+00:00,2019-11-21 16:08:00+00:00,76 days 03:45:00,2019,100.0,False,2019-09-06
33,riverside,33.528469,-117.273157,CAL FIRE/Riverside County Fire Department ,Tenaja,1926.0,2019-09-04 16:43:36+00:00,2019-09-14 19:00:00+00:00,10 days 02:16:24,2019,100.0,True,2019-09-04
47,siskiyou,41.862237,-122.662258,Klamath National Forest,Lime Fire,1872.0,2019-09-07 08:36:32+00:00,,,2019,100.0,False,2019-09-07
40,san luis obispo,35.66318,-120.41128,CAL FIRE San Luis Obispo County ,McMillan Fire,1764.0,2019-06-12 12:48:00+00:00,2019-06-24 10:25:00+00:00,11 days 21:37:00,2019,100.0,False,2019-06-12
62,mexico,32.573437,-116.658735,Unified Command: CAL FIRE and Mexican Fire Agency Consulate Emergency Services Fire Department,Border 8 Fire,1507.0,2019-08-16 06:14:55+00:00,2019-08-17 14:30:00+00:00,1 days 08:15:05,2019,100.0,False,2019-08-16
51,sutter,39.28926,-121.85906,Sutter County Fire Department,West Butte Fire,1350.0,2019-06-08 14:37:00+00:00,2019-06-17 15:16:00+00:00,9 days 00:39:00,2019,100.0,False,2019-06-08
61,state of oregon,42.033,-122.175,Oregon Department of Forestry,Ward Fire,1301.0,2019-08-09 23:08:25+00:00,2019-08-18 16:33:00+00:00,8 days 17:24:35,2019,100.0,False,2019-08-09
59,state of nevada,39.631945,-119.769881,CAL FIRE NEU,Jasper Fire,1165.0,2019-07-13 18:42:22+00:00,2019-07-16 08:50:00+00:00,2 days 14:07:38,2019,100.0,False,2019-07-13
40,san luis obispo,35.343761,-119.913717,CAL FIRE San Luis Obispo Unit,Boulder Fire,1127.0,2019-06-05 10:49:00+00:00,2019-06-11 14:49:00+00:00,6 days 04:00:00,2019,100.0,False,2019-06-05
18,lassen,40.943799,-120.275298,USFS Lassen National Forest,W1 McDonald Fire,1020.0,2019-08-08 18:42:41+00:00,2019-08-11 11:35:00+00:00,2 days 16:52:19,2019,100.0,False,2019-08-08
40,san luis obispo,35.63111111,-120.26916667,CAL FIRE San Luis Obispo Unit,Gillis Fire,974.0,2019-07-08 16:44:08+00:00,2019-07-09 18:22:00+00:00,1 days 01:37:52,2019,100.0,False,2019-07-08
40,san luis obispo,35.30759000000001,-119.96498,CAL FIRE San Luis Obispo Unit,Belmont Fire,835.0,2019-05-29 17:10:00+00:00,2019-06-03 08:44:00+00:00,4 days 15:34:00,2019,100.0,False,2019-05-29
7,contra costa,37.908362,-121.872941,Unified Command: CAL FIRE Santa Clara Unit and East Contra Costa Fire Protection District,Marsh Complex,757.0,2019-08-03 03:16:00+00:00,2019-08-06 18:42:00+00:00,3 days 15:26:00,2019,100.0,False,2019-08-03
54,tulare,36.40193,-119.030621,CAL FIRE Tulare Unit,Creek Fire,756.0,2019-08-31 15:31:59+00:00,,,2019,100.0,False,2019-08-31
19,los angeles,34.098191,-118.478717, Los Angeles Fire Department,Getty Fire ,745.0,2019-10-28 06:46:55+00:00,2019-11-05 17:30:00+00:00,8 days 10:43:05,2019,100.0,False,2019-10-28
23,mendocino,39.22431,-123.12887,CAL FIRE Mendocino Unit,Burris Fire,703.0,2019-10-27 14:54:40+00:00,2019-11-03 18:52:00+00:00,7 days 03:57:20,2019,100.0,False,2019-10-27
31,placer,38.751648,-121.43263600000002,CAL FIRE Nevada-Yuba-Placer Unit,Baseline Fire ,604.0,2019-09-20 15:02:08+00:00,,,2019,100.0,False,2019-09-20
45,shasta,40.715556,-122.241944,CAL FIRE Shasta-Trinity Unit,Mountain Fire,600.0,2019-08-22 11:02:09+00:00,2019-08-26 17:00:00+00:00,4 days 05:57:51,2019,100.0,True,2019-08-22
50,stanislaus,37.25988,-121.09375,CAL FIRE Santa Clara Unit,Stuhr Fire,600.0,2019-06-07 16:55:00+00:00,2019-06-11 17:14:00+00:00,4 days 00:19:00,2019,100.0,False,2019-06-07
28,napa,38.165873,-122.211671,Unified Command: CAL FIRE Sonoma-Lake-Napa Unit and American Canyon Fire Protection District,American Fire,526.0,2019-10-06 16:36:50+00:00,2019-10-07 18:34:00+00:00,1 days 01:57:10,2019,100.0,False,2019-10-06
33,riverside,33.919507,-117.103765,CAL FIRE/Riverside County Fire Department,Jerry Fire,525.0,2019-06-21 13:02:00+00:00,2019-06-24 11:43:00+00:00,2 days 22:41:00,2019,100.0,False,2019-06-21
33,riverside,33.4853,-117.043723,CAL FIRE RRU (Riverside County Fire),Horseshoe Fire ,520.0,2019-09-14 17:53:00+00:00,,,2019,100.0,True,2019-09-14
4,butte,39.45296,-121.412619,CAL FIRE Butte County Fire ,Swedes Fire,496.0,2019-09-07 15:06:00+00:00,2019-09-13 19:00:00+00:00,6 days 03:54:00,2019,100.0,True,2019-09-07
37,san diego,32.575556,-117.026667,City of San Diego Fire-Rescue ,Caliente Fire,448.0,2019-08-01 14:53:15+00:00,2019-08-03 09:10:00+00:00,1 days 18:16:45,2019,100.0,False,2019-08-01
15,kern,35.60989,-118.41204,Kern County Fire Department,Mesa Fire ,448.0,2019-07-31 17:13:53+00:00,,,2019,100.0,False,2019-07-31
22,mariposa,37.532028,-120.208019,CAL FIRE Madera-Mariposa-Merced Unit,Hunter Fire,423.0,2019-08-15 15:15:56+00:00,,,2019,100.0,False,2019-08-15
42,santa barbara,34.484722,-120.190833,Santa Barbara County Fire Department,Real Fire,420.0,2019-10-17 16:31:00+00:00,2019-10-21 06:00:00+00:00,3 days 13:29:00,2019,100.0,False,2019-10-17
54,tulare,36.151,-118.185,USFS - Sequoia National Forest,Broder Fire,381.0,2019-09-06 12:39:18+00:00,,,2019,100.0,False,2019-09-06
33,riverside,33.975405,-117.207068,CAL FIRE / Riverside County Fire ,Reche Fire,350.0,2019-10-10 14:18:17+00:00,2019-10-13 07:30:00+00:00,2 days 17:11:43,2019,100.0,True,2019-10-10
33,riverside,33.985972,-117.414111,CAL FIRE Riverside County Fire Department,46 Fire,328.0,2019-10-31 06:22:34+00:00,2019-11-03 16:15:00+00:00,3 days 09:52:26,2019,100.0,False,2019-10-31
27,monterey,35.908333,-120.984167,CAL FIRE San Benito - Monterey Unit,Lake Fire,316.0,2019-07-29 15:43:48+00:00,,,2019,100.0,False,2019-07-29
4,butte,39.622137,-121.693472,CAL FIRE Butte/ Butte County Fire,Hwy Fire,300.0,2019-09-28 17:48:10+00:00,2019-09-28 18:40:00+00:00,0 days 00:51:50,2019,100.0,False,2019-09-28
39,san joaquin,37.63206,-121.538382,CAL FIRE Santa Clara Unit,Hollow Fire,283.0,2019-07-03 15:34:12+00:00,2019-07-05 07:50:00+00:00,1 days 16:15:48,2019,100.0,False,2019-07-03
53,trinity,41.150392,-122.634108,Shasta-Trinity National Forest,Rams Horn Fire,280.0,2019-09-07 08:49:58+00:00,2019-09-12 10:08:00+00:00,5 days 01:18:02,2019,100.0,False,2019-09-07
27,monterey,36.008889,-121.466944,Los Padres National Forest,Mill Fire,280.0,2019-07-30 13:28:17+00:00,2019-08-12 08:20:00+00:00,12 days 18:51:43,2019,100.0,False,2019-07-30
56,ventura,34.71011,-119.3547,Los Padres National Forest,Snail Fire,279.0,2019-09-01 17:37:43+00:00,2019-09-05 08:14:00+00:00,3 days 14:36:17,2019,100.0,False,2019-09-01
18,lassen,40.679318,-120.392768,Susanville Bureau of Land Management,Snowstorm Fire,263.0,2019-07-05 16:37:04+00:00,2019-07-06 07:49:00+00:00,0 days 15:11:56,2019,100.0,False,2019-07-05
18,lassen,44.734,-120.606,Bureau of Land Management - Northern CA District,R-6 Fire,260.0,2019-09-06 13:20:00+00:00,2019-09-11 18:30:00+00:00,5 days 05:10:00,2019,100.0,False,2019-09-06
54,tulare,36.18479,-118.99229,CAL FIRE Tulare Unit,Citrus Fire,257.0,2019-06-02 16:12:00+00:00,2019-06-11 14:48:00+00:00,8 days 22:36:00,2019,100.0,False,2019-06-02
33,riverside,33.9369,-117.3063,Riverside City Fire Department,Sycamore Fire,250.0,2019-09-07 20:31:46+00:00,2019-09-08 18:00:00+00:00,0 days 21:28:14,2019,100.0,False,2019-09-07
53,trinity,40.062304,-123.222196,USFS Mendocino National Forest ,Henthorne Fire,244.0,2019-09-05 09:25:00+00:00,2019-09-18 12:17:00+00:00,13 days 02:52:00,2019,100.0,False,2019-09-05
22,mariposa,37.52437800000001,-120.296551,CAL FIRE Madera-Mariposa-Merced Unit,Lake Fire,244.0,2019-07-08 15:30:14+00:00,,,2019,100.0,False,2019-07-08
1,alameda,37.708743,-121.841879,CAL FIRE SCU,Harte Fire,240.0,2019-08-09 15:09:50+00:00,,,2019,100.0,False,2019-08-09
47,siskiyou,41.492974200000006,-123.2129356,Klamath National Forest,Kidder 2 Fire,227.0,2019-09-07 08:47:46+00:00,2019-09-26 08:00:00+00:00,18 days 23:12:14,2019,100.0,False,2019-09-07
23,mendocino,39.005262,-123.195306,CAL FIRE Mendocino Unit,Moose Fire,225.0,2019-08-12 17:10:00+00:00,2019-08-17 18:15:00+00:00,5 days 01:05:00,2019,100.0,True,2019-08-12
40,san luis obispo,35.214364,-120.455883,Los Padres National Forest,Lopez Fire,220.0,2019-09-21 14:26:00+00:00,2019-09-27 18:00:00+00:00,6 days 03:34:00,2019,100.0,True,2019-09-21
33,riverside,33.911,-116.980528,CAL FIRE / Riverside County Fire,Wolf Fire ,214.0,2019-06-29 12:54:13+00:00,2019-06-30 15:51:00+00:00,1 days 02:56:47,2019,100.0,False,2019-06-29
20,madera,37.016944,-119.934167,CAL FIRE Madera-Mariposa-Merced Unit,Madera Fire ,213.0,2019-07-15 18:19:31+00:00,2019-07-16 06:49:00+00:00,0 days 12:29:29,2019,100.0,False,2019-07-15
24,merced,37.312877,-120.242411,CAL FIRE Madera- Mariposa- Merced Unit ,Merced Fire ,210.0,2019-06-29 15:09:52+00:00,2019-07-02 15:51:00+00:00,3 days 00:41:08,2019,100.0,False,2019-06-29
43,santa clara,37.21638,-121.70768,CAL FIRE Santa Clara Unit,Malech Fire,210.0,2019-06-09 14:29:00+00:00,2019-06-11 17:17:00+00:00,2 days 02:48:00,2019,100.0,False,2019-06-09
15,kern,34.900833299999995,-118.9183333,Kern County Fire Department,Tejon Fire,208.0,2019-07-21 15:30:17+00:00,,,2019,100.0,False,2019-07-21
47,siskiyou,39.28926,-121.85906,USFS Klamath National Forest,Lumgrey Fire,207.0,2019-06-17 17:50:00+00:00,2019-06-24 16:56:00+00:00,6 days 23:06:00,2019,100.0,False,2019-06-17
50,stanislaus,37.944751,-120.84372,CAL FIRE Tuolumne-Calaveras Unit ,Milton Fire ,202.0,2019-07-15 10:49:00+00:00,2019-07-16 06:48:00+00:00,0 days 19:59:00,2019,100.0,False,2019-07-15
36,san bernardino,34.183,-117.285,San Bernardino County Fire Department/ San Bernardino Nation Forest Service,Hillside Fire,200.0,2019-10-31 06:53:47+00:00,2019-11-05 09:03:00+00:00,5 days 02:09:13,2019,100.0,False,2019-10-31
7,contra costa,37.99136,-121.64118, East Contra Costa County Fire Protection District,Cypress Complex,200.0,2019-10-27 08:50:23+00:00,2019-10-28 16:26:00+00:00,1 days 07:35:37,2019,100.0,False,2019-10-27
56,ventura,34.23955,-119.20187,Ventura County Fire Department ,Olivas Fire,200.0,2019-10-11 15:57:10+00:00,2019-10-12 18:00:00+00:00,1 days 02:02:50,2019,100.0,False,2019-10-11
37,san diego,32.787656,-116.806941,CAL FIRE/San Diego County Fire,Dehesa Fire ,200.0,2019-09-24 15:00:00+00:00,,,2019,100.0,True,2019-09-24
42,santa barbara,34.630919,-120.187368,Santa Barbara County Fire,McMurray Fire,200.0,2019-09-09 17:42:43+00:00,2019-09-14 08:00:00+00:00,4 days 14:17:17,2019,100.0,False,2019-09-09
18,lassen,40.072739,-120.158273,Bureau of Land Management,Doyle Fire,193.0,2019-07-14 14:02:31+00:00,2019-07-16 09:00:00+00:00,1 days 18:57:29,2019,100.0,False,2019-07-14
50,stanislaus,37.32585,-121.110146,CAL FIRE Santa Clara Unit ,Stuhr Fire ,190.0,2019-09-11 11:25:43+00:00,,,2019,100.0,False,2019-09-11
27,monterey,35.95191,-120.8092,CAL FIRE San Benito-Monterey Unit,Sargent Fire,190.0,2019-07-09 21:43:36+00:00,2019-07-10 16:04:00+00:00,0 days 18:20:24,2019,100.0,False,2019-07-09
48,solano,38.158333,-122.118889,CAL FIRE Sonoma Lake Napa Unit,Marshview Fire,183.0,2019-07-24 12:28:45+00:00,,,2019,100.0,False,2019-07-24
15,kern,35.03855,-119.19454,Kern County Fire,Vulcan Fire,172.0,2019-05-03 15:04:00+00:00,2019-05-08 08:48:00+00:00,4 days 17:44:00,2019,100.0,False,2019-05-03
33,riverside,33.635,-116.801111,San Bernardino National Forest,Bautista Fire,167.0,2019-09-15 20:13:05+00:00,2019-09-22 18:00:00+00:00,6 days 21:46:55,2019,100.0,False,2019-09-15
35,san benito,36.600167,-120.8405,CAL FIRE San Benito-Monterey Unit,Antelope Fire,167.0,2019-09-02 15:40:37+00:00,2019-09-03 07:11:00+00:00,0 days 15:30:23,2019,100.0,False,2019-09-02
