"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","CDSD","CLDD","DP01","DP10","DSND","DSNW","DT00","DT32","DX32","DX70","DX90","EMNT","EMSD","EMSN","EMXP","EMXT","EVAP","HDSD","HN01","HN02","HN03","HTDD","HX01","HX02","HX03","LN01","LN02","LN03","LX01","LX02","LX03","MN01","MN02","MN03","MNPN","MX01","MX02","MX03","MXPN","PRCP","PSUN","SNOW","TAVG","TMAX","TMIN","TSUN","WDF2","WDF5","WDFG","WDMV","WSF2","WSF5","WSFG"
"USR0000CUHL","UHL HOT SPRINGS, CA US","35.8889","-118.6333","1133.9","2018-03",,"0","0",,,,,"0","11","0","3","0","27",,,,"74",,"2709",,,,"588",,,,,,,,,,,,,,,,,,,,,"46.0","55.2","36.9",,,,,,,,
"USR0000CUHL","UHL HOT SPRINGS, CA US","35.8889","-118.6333","1133.9","2018-04",,"0","0",,,,,"0","4","0","8","0","28",,,,"80",,"3073",,,,"363",,,,,,,,,,,,,,,,,,,,,"52.9","64.0","41.8",,,,,,,,
"US1CALA0010","WHITTIER 2.9 WNW, CA US","33.986232","-118.066418","52.1","2018-01",,,,"1","1",,"0",,,,,,,,"0.0","2.06",,,,,,,,,,,,,,,,,,,,,,,,,"2.06",,"0.0",,,,,,,,,,,
"US1CALA0010","WHITTIER 2.9 WNW, CA US","33.986232","-118.066418","52.1","2018-02",,,,"3","1",,"0",,,,,,,,"0.0","0.31",,,,,,,,,,,,,,,,,,,,,,,,,"0.37",,"0.0",,,,,,,,,,,
"US1CALA0010","WHITTIER 2.9 WNW, CA US","33.986232","-118.066418","52.1","2018-03",,,,"7","7",,,,,,,,,,,"0.59",,,,,,,,,,,,,,,,,,,,,,,,,"2.34",,,,,,,,,,,,,
"US1CALA0010","WHITTIER 2.9 WNW, CA US","33.986232","-118.066418","52.1","2018-04",,,,"1","0",,"0",,,,,,,,"0.0","0.04",,,,,,,,,,,,,,,,,,,,,,,,,"0.04",,"0.0",,,,,,,,,,,
"USR0000CSDD","SADDLEBACK CALIFORNIA, CA US","39.6375","-120.8653","2033.0","2018-01",,"0","0",,,,,"0","13","4","0","0","19",,,,"65",,"2653",,,,"732",,,,,,,,,,,,,,,,,,,,,"39.0","44.2","33.8",,,,,,,,
"USR0000CSDD","SADDLEBACK CALIFORNIA, CA US","39.6375","-120.8653","2033.0","2018-02",,"0","0",,,,,"0","17","9","0","0","10",,,,"63",,"3516",,,,"863",,,,,,,,,,,,,,,,,,,,,"34.2","40.7","27.7",,,,,,,,
"USR0000CSDD","SADDLEBACK CALIFORNIA, CA US","39.6375","-120.8653","2033.0","2018-03",,"0","0",,,,,"0","19","8","0","0","15",,,,"61",,"4396",,,,"880",,,,,,,,,,,,,,,,,,,,,"34.2","40.4","28.0",,,,,,,,
"USC00046719","PASADENA, CA US","34.1483","-118.1447","263.3","2018-01",,"24","24","4","2",,,"0","0","0","22","0","39",,,"1.75","86",,,,,,"163",,,,,,,,,,,,,,,,,,"2.84",,,"60.5","72.1","48.8",,,,,,,,
"USC00046719","PASADENA, CA US","34.1483","-118.1447","263.3","2018-02",,"45","21","2","1",,,"0","0","0","15","0","35",,,"0.22","86",,,,,,"171",,,,,,,,,,,,,,,,,,"0.25",,,"59.4","72.3","46.6",,,,,,,,
"USC00046719","PASADENA, CA US","34.1483","-118.1447","263.3","2018-03",,"52","7","12","7",,,"0","0","0","14","0","38",,,"0.98","83",,,,,,"199",,,,,,,,,,,,,,,,,,"4.24",,,"58.6","68.4","48.7",,,,,,,,
"USC00046719","PASADENA, CA US","34.1483","-118.1447","263.3","2018-04",,"125","73","1","0",,,"0","0","0","30","3","43",,,"0.01","97",,,,,,"42",,,,,,,,,,,,,,,,,,"0.01",,,"66.1","80.2","51.9",,,,,,,,
"USR0000CSDC","SODA CREEK CALIFORNIA, CA US","39.425","-122.9772","540.4","2018-01",,"0","0",,,,,"0","9","0","0","0","25",,,,"61",,"2331",,,,"646",,,,,,,,,,,,,,,,,,,,,"44.1","53.2","35.1",,,,,,,,
"USR0000CSDC","SODA CREEK CALIFORNIA, CA US","39.425","-122.9772","540.4","2018-02",,"0","0",,,,,"0","24","0","6","0","17",,,,"79",,"2944",,,,"613",,,,,,,,,,,,,,,,,,,,,"43.1","60.6","25.6",,,,,,,,
"USR0000CSDC","SODA CREEK CALIFORNIA, CA US","39.425","-122.9772","540.4","2018-03",,"0","0",,,,,"0","18","0","7","0","27",,,,"82",,"3523",,,,"580",,,,,,,,,,,,,,,,,,,,,"46.3","59.8","32.8",,,,,,,,
"USR0000CSDC","SODA CREEK CALIFORNIA, CA US","39.425","-122.9772","540.4","2018-04",,"0","0",,,,,"0","5","0","13","0","29",,,,"85",,"3894",,,,"370",,,,,,,,,,,,,,,,,,,,,"52.7","67.7","37.6",,,,,,,,
"USR0000CBBR","BIG BAR CALIFORNIA, CA US","40.7333","-123.2333","457.2","2018-01",,"0","0",,,,,"0","1","0","0","0","32",,,,"64",,"2058",,,,"607",,,,,,,,,,,,,,,,,,,,,"45.4","52.0","38.8",,,,,,,,
"USR0000CBBR","BIG BAR CALIFORNIA, CA US","40.7333","-123.2333","457.2","2018-02",,"0","0",,,,,"0","17","0","3","0","24",,,,"72",,"2616",,,,"559",,,,,,,,,,,,,,,,,,,,,"45.0","58.4","31.7",,,,,,,,
"USR0000CBBR","BIG BAR CALIFORNIA, CA US","40.7333","-123.2333","457.2","2018-03",,"0","0",,,,,"0","12","0","6","0","31",,,,"80",,"3155",,,,"539",,,,,,,,,,,,,,,,,,,,,"47.6","59.5","35.7",,,,,,,,
"USR0000CBBR","BIG BAR CALIFORNIA, CA US","40.7333","-123.2333","457.2","2018-04",,"9","9",,,,,"0","0","0","14","1","34",,,,"90",,"3460",,,,"304",,,,,,,,,,,,,,,,,,,,,"55.1","68.8","41.5",,,,,,,,
"USC00040176","AMBOY, CA US","34.5591","-115.7441","197.5","2018-01",,"0","0","2","2",,,"0","0","0","20","0","37",,,"0.82","81",,"576",,,,"214",,,,,,,,,,,,,,,,,,"0.97",,,"58.1","71.3","44.8",,,,,,,,
"USC00040176","AMBOY, CA US","34.5591","-115.7441","197.5","2018-02",,"7","7","0","0",,,"0","1","0","17","0","32",,,"0.00","87",,"772",,,,"195",,,,,,,,,,,,,,,,,,"0.00",,,"58.2","72.5","44.0",,,,,,,,
"USC00040176","AMBOY, CA US","34.5591","-115.7441","197.5","2018-03",,"63","56","1","1",,,"0","0","0","27","2","39",,,"0.15","91",,"863",,,,"91",,,,,,,,,,,,,,,,,,"0.15",,,"63.7","77.1","50.3",,,,,,,,
"USC00040176","AMBOY, CA US","34.5591","-115.7441","197.5","2018-04",,"438","375","0","0",,,"0","0","0","30","22","48",,,"0.00","103",,"867",,,,"4",,,,,,,,,,,,,,,,,,"0.00",,,"77.4","92.7","62.0",,,,,,,,
"USC00044534","KETTLEMAN CITY, CA US","36.0067","-119.96","73.2","2018-02",,,,"1","0",,,,,,,,,,,"0.02",,,,,,,,,,,,,,,,,,,,,,,,,"0.02",,,,,,,,,,,,,
"USC00045866","MORRO BAY FIRE DEPARTMENT, CA US","35.367","-120.8447","36.0","2018-01",,,,"4","4",,,,,,,,,,,"1.98",,,,,,,,,,,,,,,,,,,,,,,,,"2.81",,,,,,,,,,,,,
"USC00045866","MORRO BAY FIRE DEPARTMENT, CA US","35.367","-120.8447","36.0","2018-02",,,,"1","1",,,,,,,,,,,"0.18",,,,,,,,,,,,,,,,,,,,,,,,,"0.18",,,,,,,,,,,,,
"USC00045866","MORRO BAY FIRE DEPARTMENT, CA US","35.367","-120.8447","36.0","2018-03",,,,"10","6",,,,,,,,,,,"3.88",,,,,,,,,,,,,,,,,,,,,,,,,"7.24",,,,,,,,,,,,,
"USC00045866","MORRO BAY FIRE DEPARTMENT, CA US","35.367","-120.8447","36.0","2018-04",,,,"1","1",,,,,,,,,,,"0.43",,,,,,,,,,,,,,,,,,,,,,,,,"0.43",,,,,,,,,,,,,
"USC00042598","EAGLE MOUNTAIN, CA US","33.8089","-115.4508","296.6","2018-01",,,,"2","0","0","0",,,,,,,"0","0.0","0.04",,,,,,,,,,,,,,,,,,,,,,,,,"0.05",,"0.0",,,,,,,,,,,
"USC00042598","EAGLE MOUNTAIN, CA US","33.8089","-115.4508","296.6","2018-02",,,,,,"0","0",,,,,,,"0","0.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.0",,,,,,,,,,,
"USC00042598","EAGLE MOUNTAIN, CA US","33.8089","-115.4508","296.6","2018-03",,,,,,"0","0",,,,,,,"0","0.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.0",,,,,,,,,,,
"USR0000CHOR","HORSE THIEF SPRINGS CALIFORNIA, CA US","35.7706","-115.9092","1524.0","2018-01",,"0","0",,,,,"0","3","0","0","0","26",,,,"66",,"1376",,,,"491",,,,,,,,,,,,,,,,,,,,,"49.2","56.6","41.7",,,,,,,,
"USR0000CHOR","HORSE THIEF SPRINGS CALIFORNIA, CA US","35.7706","-115.9092","1524.0","2018-02",,"0","0",,,,,"0","12","0","0","0","21",,,,"68",,"1897",,,,"521",,,,,,,,,,,,,,,,,,,,,"44.9","53.4","36.3",,,,,,,,
"USR0000CHOR","HORSE THIEF SPRINGS CALIFORNIA, CA US","35.7706","-115.9092","1524.0","2018-03",,"0","0",,,,,"0","4","0","2","0","27",,,,"72",,"2431",,,,"534",,,,,,,,,,,,,,,,,,,,,"47.8","55.7","39.9",,,,,,,,
"USR0000CHOR","HORSE THIEF SPRINGS CALIFORNIA, CA US","35.7706","-115.9092","1524.0","2018-04",,"29","29",,,,,"0","0","0","18","0","33",,,,"84",,"2608",,,,"177",,,,,,,,,,,,,,,,,,,,,"60.1","69.7","50.4",,,,,,,,
"US1CACC0004","WALNUT CREEK 1.7 SSE, CA US","37.87832","-122.033766","74.1","2018-01",,,,"13","8",,,,,,,,,,,"2.00",,,,,,,,,,,,,,,,,,,,,,,,,"4.34",,,,,,,,,,,,,
"US1CACC0004","WALNUT CREEK 1.7 SSE, CA US","37.87832","-122.033766","74.1","2018-02",,,,"2","2",,"0",,,,,,,,"0.0","0.37",,,,,,,,,,,,,,,,,,,,,,,,,"0.72",,"0.0",,,,,,,,,,,
"US1CACC0004","WALNUT CREEK 1.7 SSE, CA US","37.87832","-122.033766","74.1","2018-03",,,,"17","12",,,,,,,,,,,"0.95",,,,,,,,,,,,,,,,,,,,,,,,,"5.64",,,,,,,,,,,,,
"US1CACC0004","WALNUT CREEK 1.7 SSE, CA US","37.87832","-122.033766","74.1","2018-04",,,,"4","3",,"0",,,,,,,,"0.0","1.16",,,,,,,,,,,,,,,,,,,,,,,,,"1.83",,"0.0",,,,,,,,,,,
"USR0000CDGR","DEVILS GARDEN CALIFORNIA, CA US","41.53","-120.6714","1530.7","2018-01",,"0","0",,,,,"0","21","1","0","0","17",,,,"56",,"3238",,,,"838",,,,,,,,,,,,,,,,,,,,,"38.0","46.1","29.8",,,,,,,,
"USR0000CDGR","DEVILS GARDEN CALIFORNIA, CA US","41.53","-120.6714","1530.7","2018-02",,"0","0",,,,,"1","24","7","0","0","0",,,,"62",,"4166",,,,"928",,,,,,,,,,,,,,,,,,,,,"31.9","42.8","21.0",,,,,,,,
"USR0000CDGR","DEVILS GARDEN CALIFORNIA, CA US","41.53","-120.6714","1530.7","2018-03",,"0","0",,,,,"0","23","1","0","0","10",,,,"64",,"5058",,,,"892",,,,,,,,,,,,,,,,,,,,,"36.2","45.9","26.5",,,,,,,,
"USR0000CDGR","DEVILS GARDEN CALIFORNIA, CA US","41.53","-120.6714","1530.7","2018-04",,"0","0",,,,,"0","15","0","2","0","22",,,,"79",,"5682",,,,"624",,,,,,,,,,,,,,,,,,,,,"44.2","55.3","33.1",,,,,,,,
"USR0000CBCN","BELL CANYON CALIFORNIA, CA US","33.5417","-117.5917","213.4","2018-01",,"58","58",,,,,"0","0","0","22","0","43",,,,"86",,"246",,,,"105",,,,,,,,,,,,,,,,,,,,,"63.5","72.7","54.2",,,,,,,,
"USR0000CBCN","BELL CANYON CALIFORNIA, CA US","33.5417","-117.5917","213.4","2018-02",,"91","33",,,,,"0","0","0","12","0","36",,,,"83",,"466",,,,"220",,,,,,,,,,,,,,,,,,,,,"58.3","68.3","48.4",,,,,,,,
"USR0000CBCN","BELL CANYON CALIFORNIA, CA US","33.5417","-117.5917","213.4","2018-03",,"93","2",,,,,"0","0","0","14","0","42",,,,"82",,"673",,,,"207",,,,,,,,,,,,,,,,,,,,,"58.4","67.4","49.4",,,,,,,,
"USR0000CBCN","BELL CANYON CALIFORNIA, CA US","33.5417","-117.5917","213.4","2018-04",,"130","37",,,,,"0","0","0","17","2","42",,,,"93",,"790",,,,"117",,,,,,,,,,,,,,,,,,,,,"62.3","73.2","51.4",,,,,,,,
"US1CACC0001","MARTINEZ 0.8 SSE, CA US","37.989778","-122.108496","76.8","2018-01",,,,"12","6",,,,,,,,,,,"2.08",,,,,,,,,,,,,,,,,,,,,,,,,"3.69",,,,,,,,,,,,,
"US1CACC0001","MARTINEZ 0.8 SSE, CA US","37.989778","-122.108496","76.8","2018-02",,,,"2","1",,"0",,,,,,,,"0.0","0.13",,,,,,,,,,,,,,,,,,,,,,,,,"0.20",,"0.0",,,,,,,,,,,
"US1CACC0001","MARTINEZ 0.8 SSE, CA US","37.989778","-122.108496","76.8","2018-03",,,,"17","13",,,,,,,,,,,"0.90",,,,,,,,,,,,,,,,,,,,,,,,,"5.69",,,,,,,,,,,,,
"US1CACC0001","MARTINEZ 0.8 SSE, CA US","37.989778","-122.108496","76.8","2018-04",,,,"5","5",,,,,,,,,,,"1.60",,,,,,,,,,,,,,,,,,,,,,,,,"2.52",,,,,,,,,,,,,
"USR0000CHOO","HOOPA CALIFORNIA, CA US","41.0478","-123.6714","114.3","2018-01",,"0","0",,,,,"0","0","0","0","0","37",,,,"64",,"1804",,,,"509",,,,,,,,,,,,,,,,,,,,,"48.6","54.1","43.0",,,,,,,,
"USR0000CHOO","HOOPA CALIFORNIA, CA US","41.0478","-123.6714","114.3","2018-02",,"0","0",,,,,"0","8","0","0","0","29",,,,"68",,"2318",,,,"513",,,,,,,,,,,,,,,,,,,,,"46.7","56.9","36.4",,,,,,,,
"USR0000CHOO","HOOPA CALIFORNIA, CA US","41.0478","-123.6714","114.3","2018-03",,"0","0",,,,,"0","0","0","6","0","35",,,,"79",,"2775",,,,"457",,,,,,,,,,,,,,,,,,,,,"50.3","60.3","40.2",,,,,,,,
"USR0000CHOO","HOOPA CALIFORNIA, CA US","41.0478","-123.6714","114.3","2018-04",,"4","4",,,,,"0","0","0","11","0","36",,,,"88",,"3077",,,,"301",,,,,,,,,,,,,,,,,,,,,"55.1","66.3","43.9",,,,,,,,
"USC00045860","MORONGO VALLEY NORTH, CA US","34.0864","-116.5622","958.6","2018-01",,"0","0","3","2","0","0","0","0","0","8","0","34","0","0.0","1.57","72",,"758",,,,"313",,,,,,,,,,,,,,,,,,"2.43",,"0.0","54.9","64.3","45.5",,,,,,,,
"USC00045860","MORONGO VALLEY NORTH, CA US","34.0864","-116.5622","958.6","2018-02",,"0","0","3","0","0","0","0","7","0","9","0","27","0","0.0","0.08","77",,"1133",,,,"375",,,,,,,,,,,,,,,,,,"0.16",,"0.0","51.1","61.1","41.1",,,,,,,,
"USC00045860","MORONGO VALLEY NORTH, CA US","34.0864","-116.5622","958.6","2018-03",,"7","7","4","3","0","0","0","4","0","8","0","31","0","0.0","0.52","81",,"1498",,,,"365",,,,,,,,,,,,,,,,,,"1.02",,"0.0","53.5","63.6","43.3",,,,,,,,
"USC00045860","MORONGO VALLEY NORTH, CA US","34.0864","-116.5622","958.6","2018-04",,"86","79","0","0","0","0","0","0","0","25","0","34","0","0.0","0.00","87",,"1582",,,,"84",,,,,,,,,,,,,,,,,,"0.00",,"0.0","64.8","77.8","51.9",,,,,,,,
"USR0000CHOL","HORSE LAKE CALIFORNIA, CA US","40.6306","-120.5028","1554.5","2018-01",,"0","0",,,,,"0","27","0","0","0","14",,,,"59",,"3530",,,,"897",,,,,,,,,,,,,,,,,,,,,"36.0","46.3","25.9",,,,,,,,
"USR0000CHOL","HORSE LAKE CALIFORNIA, CA US","40.6306","-120.5028","1554.5","2018-02",,"0","0",,,,,"0","28","5","0","0","3",,,,"67",,"4479",,,,"949",,,,,,,,,,,,,,,,,,,,,"31.1","45.1","17.1",,,,,,,,
"USR0000CHOL","HORSE LAKE CALIFORNIA, CA US","40.6306","-120.5028","1554.5","2018-03",,"0","0",,,,,"0","25","1","0","0","2",,,,"68",,"5400",,,,"921",,,,,,,,,,,,,,,,,,,,,"35.3","46.7","23.9",,,,,,,,
"USR0000CHOL","HORSE LAKE CALIFORNIA, CA US","40.6306","-120.5028","1554.5","2018-04",,"0","0",,,,,"0","20","0","3","0","19",,,,"77",,"6032",,,,"632",,,,,,,,,,,,,,,,,,,,,"43.9","57.5","30.4",,,,,,,,
"US1CALA0023","DIAMOND BAR 1.9 NNE, CA US","34.02319","-117.79646","285.0","2018-01",,,,"4","2",,"0",,,,,,,,"0.0","1.52",,,,,,,,,,,,,,,,,,,,,,,,,"2.52",,"0.0",,,,,,,,,,,
"US1CALA0023","DIAMOND BAR 1.9 NNE, CA US","34.02319","-117.79646","285.0","2018-02",,,,"4","2",,"0",,,,,,,,"0.0","0.32",,,,,,,,,,,,,,,,,,,,,,,,,"0.53",,"0.0",,,,,,,,,,,
"US1CALA0023","DIAMOND BAR 1.9 NNE, CA US","34.02319","-117.79646","285.0","2018-03",,,,"8","7",,,,,,,,,,,"0.71",,,,,,,,,,,,,,,,,,,,,,,,,"2.74",,,,,,,,,,,,,
"US1CALA0023","DIAMOND BAR 1.9 NNE, CA US","34.02319","-117.79646","285.0","2018-04",,,,"1","0",,"0",,,,,,,,"0.0","0.04",,,,,,,,,,,,,,,,,,,,,,,,,"0.04",,"0.0",,,,,,,,,,,
"USR0000CSCI","SANTA CRUZ ISLAND CALIFORNIA, CA US","33.9958","-119.7222","76.2","2018-01",,"24","24",,,,,"0","0","0","20","0","39",,,,"83",,"486",,,,"168",,,,,,,,,,,,,,,,,,,,,"60.3","70.9","49.8",,,,,,,,
"USR0000CSCI","SANTA CRUZ ISLAND CALIFORNIA, CA US","33.9958","-119.7222","76.2","2018-02",,"26","2",,,,,"0","0","0","12","0","33",,,,"83",,"751",,,,"266",,,,,,,,,,,,,,,,,,,,,"55.6","68.1","43.1",,,,,,,,
"USR0000CSCI","SANTA CRUZ ISLAND CALIFORNIA, CA US","33.9958","-119.7222","76.2","2018-03",,"26","0",,,,,"0","0","0","10","0","38",,,,"79",,"1020",,,,"268",,,,,,,,,,,,,,,,,,,,,"56.3","66.2","46.5",,,,,,,,
"USR0000CSCI","SANTA CRUZ ISLAND CALIFORNIA, CA US","33.9958","-119.7222","76.2","2018-04",,"46","20",,,,,"0","0","0","22","1","43",,,,"90",,"1155",,,,"135",,,,,,,,,,,,,,,,,,,,,"61.2","72.9","49.4",,,,,,,,
"US1CALA0021","ARCADIA 2.1 NNE, CA US","34.161742","-118.028495","198.7","2018-01",,,,"3","1",,,,,,,,,,,"1.50",,,,,,,,,,,,,,,,,,,,,,,,,"1.61",,,,,,,,,,,,,
"US1CALA0021","ARCADIA 2.1 NNE, CA US","34.161742","-118.028495","198.7","2018-02",,,,"2","1",,,,,,,,,,,"0.33",,,,,,,,,,,,,,,,,,,,,,,,,"0.34",,,,,,,,,,,,,
"US1CALA0021","ARCADIA 2.1 NNE, CA US","34.161742","-118.028495","198.7","2018-03",,,,"9","8",,,,,,,,,,,"1.45",,,,,,,,,,,,,,,,,,,,,,,,,"5.74",,,,,,,,,,,,,
"USR0000CSCN","SCORPION CALIFORNIA, CA US","41.1117","-122.6967","1341.1","2018-01",,"0","0",,,,,"0","11","1","0","0","24",,,,"67",,"2280",,,,"696",,,,,,,,,,,,,,,,,,,,,"42.5","49.4","35.7",,,,,,,,
"USR0000CSCN","SCORPION CALIFORNIA, CA US","41.1117","-122.6967","1341.1","2018-02",,"0","0",,,,,"0","17","0","5","0","19",,,,"74",,"2868",,,,"587",,,,,,,,,,,,,,,,,,,,,"44.0","55.6","32.4",,,,,,,,
"USR0000CSCN","SCORPION CALIFORNIA, CA US","41.1117","-122.6967","1341.1","2018-03",,"0","0",,,,,"0","16","1","5","0","24",,,,"77",,"3558",,,,"690",,,,,,,,,,,,,,,,,,,,,"42.7","52.5","32.9",,,,,,,,
"USR0000CSCN","SCORPION CALIFORNIA, CA US","41.1117","-122.6967","1341.1","2018-04",,"3","3",,,,,"0","6","0","10","0","28",,,,"85",,"3982",,,,"424",,,,,,,,,,,,,,,,,,,,,"51.0","63.0","38.9",,,,,,,,
"US1CASA0012","SACRAMENTO 2.0 SE, CA US","38.5499","-121.4374","10.4","2018-01",,,,"10","6",,,,,,,,,,,"3.52",,,,,,,,,,,,,,,,,,,,,,,,,"5.46",,,,,,,,,,,,,
"US1CASA0012","SACRAMENTO 2.0 SE, CA US","38.5499","-121.4374","10.4","2018-02",,,,"2","2",,"0",,,,,,,,"0.0","0.46",,,,,,,,,,,,,,,,,,,,,,,,,"0.61",,"0.0",,,,,,,,,,,
"US1CASA0012","SACRAMENTO 2.0 SE, CA US","38.5499","-121.4374","10.4","2018-03",,,,"12","8",,,,,,,,,,,"1.08",,,,,,,,,,,,,,,,,,,,,,,,,"6.02",,,,,,,,,,,,,
"US1CASA0012","SACRAMENTO 2.0 SE, CA US","38.5499","-121.4374","10.4","2018-04",,,,"5","3",,,,,,,,,,,"1.25",,,,,,,,,,,,,,,,,,,,,,,,,"2.72",,,,,,,,,,,,,
"US1CACC0011","MARTINEZ 2.2 SW, CA US","37.974401","-122.13837","210.9","2018-01",,,,"14","7",,,,,,,,,,,"1.97",,,,,,,,,,,,,,,,,,,,,,,,,"4.10",,,,,,,,,,,,,
"US1CACC0011","MARTINEZ 2.2 SW, CA US","37.974401","-122.13837","210.9","2018-02",,,,"2","2",,"0",,,,,,,,"0.0","0.21",,,,,,,,,,,,,,,,,,,,,,,,,"0.31",,"0.0",,,,,,,,,,,
"US1CACC0011","MARTINEZ 2.2 SW, CA US","37.974401","-122.13837","210.9","2018-03",,,,"17","14",,,,,,,,,,,"0.96",,,,,,,,,,,,,,,,,,,,,,,,,"6.50",,,,,,,,,,,,,
"US1CACC0011","MARTINEZ 2.2 SW, CA US","37.974401","-122.13837","210.9","2018-04",,,,"6","5",,,,,,,,,,,"1.59",,,,,,,,,,,,,,,,,,,,,,,,,"2.61",,,,,,,,,,,,,
"USR0000CBAR","BARNABY CALIFORNIA, CA US","38.0281","-122.7022","378.0","2018-01",,"0","0",,,,,"0","0","0","2","0","39",,,,"71",,"1260",,,,"412",,,,,,,,,,,,,,,,,,,,,"51.7","57.7","45.8",,,,,,,,
"USR0000CBAR","BARNABY CALIFORNIA, CA US","38.0281","-122.7022","378.0","2018-02",,"13","13",,,,,"0","1","0","10","0","31",,,,"79",,"1583",,,,"322",,,,,,,,,,,,,,,,,,,,,"54.0","63.1","44.8",,,,,,,,
"USR0000CBAR","BARNABY CALIFORNIA, CA US","38.0281","-122.7022","378.0","2018-03",,"26","13",,,,,"0","0","0","5","0","35",,,,"83",,"1993",,,,"410",,,,,,,,,,,,,,,,,,,,,"52.2","60.8","43.5",,,,,,,,
"USR0000CBAR","BARNABY CALIFORNIA, CA US","38.0281","-122.7022","378.0","2018-04",,"26","0",,,,,"0","0","0","8","0","39",,,,"81",,"2297",,,,"304",,,,,,,,,,,,,,,,,,,,,"54.9","64.0","45.7",,,,,,,,
"US1CACC0010","LAFAYETTE 1.9 WSW, CA US","37.888325","-122.15264","157.9","2018-01",,,,"11","8",,,,,,,,,,,"2.37",,,,,,,,,,,,,,,,,,,,,,,,,"5.26",,,,,,,,,,,,,
"US1CACC0010","LAFAYETTE 1.9 WSW, CA US","37.888325","-122.15264","157.9","2018-02",,,,"2","2",,"0",,,,,,,,"0.0","0.30",,,,,,,,,,,,,,,,,,,,,,,,,"0.46",,"0.0",,,,,,,,,,,
"US1CACC0010","LAFAYETTE 1.9 WSW, CA US","37.888325","-122.15264","157.9","2018-03",,,,"14","11",,,,,,,,,,,"1.22",,,,,,,,,,,,,,,,,,,,,,,,,"8.19",,,,,,,,,,,,,
"US1CACC0010","LAFAYETTE 1.9 WSW, CA US","37.888325","-122.15264","157.9","2018-04",,,,"5","5",,"0",,,,,,,,"0.0","1.93",,,,,,,,,,,,,,,,,,,,,,,,,"3.10",,"0.0",,,,,,,,,,,
"USR0000CFIV","FIVE MILE CALIFORNIA, CA US","35.8717","-117.9183","1264.9","2018-01",,"0","0",,,,,"0","0","0","3","0","36",,,,"71",,"939",,,,"358",,,,,,,,,,,,,,,,,,,,,"53.4","59.9","47.0",,,,,,,,
"USR0000CFIV","FIVE MILE CALIFORNIA, CA US","35.8717","-117.9183","1264.9","2018-02",,"2","2",,,,,"0","7","0","9","0","27",,,,"74",,"1343",,,,"404",,,,,,,,,,,,,,,,,,,,,"50.6","58.6","42.7",,,,,,,,
"USR0000CFIV","FIVE MILE CALIFORNIA, CA US","35.8717","-117.9183","1264.9","2018-03",,"13","11",,,,,"0","0","0","5","0","35",,,,"79",,"1713",,,,"370",,,,,,,,,,,,,,,,,,,,,"53.4","62.3","44.6",,,,,,,,
"USR0000CFIV","FIVE MILE CALIFORNIA, CA US","35.8717","-117.9183","1264.9","2018-04",,"112","99",,,,,"0","0","0","23","0","39",,,,"87",,"1783",,,,"69",,,,,,,,,,,,,,,,,,,,,"65.7","75.9","55.5",,,,,,,,
"USR0000CDES","DESCANSO CALIFORNIA, CA US","32.8569","-116.6222","1060.7","2018-01",,"0","0",,,,,"0","4","0","17","0","27",,,,"75",,"1043",,,,"332",,,,,,,,,,,,,,,,,,,,,"54.3","66.4","42.2",,,,,,,,
"USR0000CDES","DESCANSO CALIFORNIA, CA US","32.8569","-116.6222","1060.7","2018-02",,"0","0",,,,,"0","10","0","8","0","19",,,,"77",,"1516",,,,"473",,,,,,,,,,,,,,,,,,,,,"48.1","60.4","35.8",,,,,,,,
"USR0000CDES","DESCANSO CALIFORNIA, CA US","32.8569","-116.6222","1060.7","2018-03",,"0","0",,,,,"0","6","0","5","0","26",,,,"81",,"1976",,,,"460",,,,,,,,,,,,,,,,,,,,,"50.1","61.4","38.9",,,,,,,,
"USR0000CDES","DESCANSO CALIFORNIA, CA US","32.8569","-116.6222","1060.7","2018-04",,"7","6",,,,,"0","1","0","16","0","31",,,,"84",,"2254",,,,"278",,,,,,,,,,,,,,,,,,,,,"56.0","70.7","41.2",,,,,,,,
"USR0000CBAT","BATTERSON CALIFORNIA, CA US","37.2319","-119.5083","963.2","2018-01",,"0","0",,,,,"0","6","0","4","0","26",,,,"73",,"1252",,,,"422",,,,,,,,,,,,,,,,,,,,,"51.4","61.1","41.7",,,,,,,,
"USR0000CBAT","BATTERSON CALIFORNIA, CA US","37.2319","-119.5083","963.2","2018-02",,"0","0",,,,,"0","13","0","6","0","21",,,,"75",,"1748",,,,"496",,,,,,,,,,,,,,,,,,,,,"47.3","57.7","36.9",,,,,,,,
"USR0000CBAT","BATTERSON CALIFORNIA, CA US","37.2319","-119.5083","963.2","2018-03",,"0","0",,,,,"0","8","0","4","0","25",,,,"76",,"2266",,,,"518",,,,,,,,,,,,,,,,,,,,,"48.3","58.1","38.5",,,,,,,,
"USR0000CBAT","BATTERSON CALIFORNIA, CA US","37.2319","-119.5083","963.2","2018-04",,"12","12",,,,,"0","3","0","15","0","28",,,,"81",,"2538",,,,"272",,,,,,,,,,,,,,,,,,,,,"56.3","67.7","45.0",,,,,,,,
