,CountyIds,Counties,Latitude,Longitude,AdminUnit,Name,AcresBurned,Started,Extinguished,ArchiveYear,PercentContained,MajorIncident,time,value,value_std_dev,nvalue,qcflag
115,56,Ventura,0.0,0.0,Ventura County Fire Department,Happy Camp Fire,44.0,2013-12-10 02:26:00+00:00,2013-12-11 17:30:00+00:00,2013,100.0,False,2013-12-10,395.86,0.18,15,pass
116,45,Shasta,40.37300000000001,-122.7338,CAL FIRE Shasta-Trinity Unit,Fiddler Fire,43.0,2013-07-09 11:59:00+00:00,2013-07-09 15:00:00+00:00,2013,100.0,False,2013-07-09,397.99,0.15,14,pass
117,43,Santa Clara,37.342186,-121.717706,CAL FIRE Santa Clara Unit,Grant Fire,40.0,2013-12-31 05:30:00+00:00,2013-12-31 16:00:00+00:00,2013,100.0,False,2013-12-31,397.67,0.07,8,pass
118,30,Orange,33.7655,-117.6649,Orange County Fire Authority,Baker Fire,40.0,2013-10-06 10:52:00+00:00,2013-10-09 08:00:00+00:00,2013,100.0,False,2013-10-06,393.16,0.08,14,pass
119,33,Riverside,34.001745,-117.302057,CAL FIRE/Riverside County Fire,Palmyrita Fire,40.0,2013-06-14 13:47:00+00:00,2013-06-15 08:00:00+00:00,2013,100.0,False,2013-06-14,398.92,0.11,12,pass
120,33,Riverside,33.655638,-116.161201,CAL FIRE Riverside Unit,54 Fire,40.0,2013-05-16 13:48:00+00:00,2013-05-17 08:30:00+00:00,2013,100.0,True,2013-05-16,400.02,0.42,4,pass
121,40,San Luis Obispo,35.49864,-120.91375,CAL FIRE San Luis Obispo Unit,Cottontail Fire,35.0,2013-05-20 15:45:00+00:00,2013-05-20 19:10:00+00:00,2013,100.0,False,2013-05-20,400.13,0.13,6,pass
122,33,Riverside,33.96201,-116.90721299999998,CAL FIRE Riverside Unit,Cherry Fire,25.0,2013-05-20 13:47:00+00:00,2013-05-20 18:50:00+00:00,2013,100.0,False,2013-05-20,400.13,0.13,6,pass
123,45,Shasta,40.483662,-122.140914,CAL FIRE Shasta-Trinity Unit,Dersch Fire,33.0,2013-11-07 16:10:00+00:00,2013-11-07 19:45:00+00:00,2013,100.0,False,2013-11-07,394.52,0.09,13,pass
124,17,Lake,38.99233,-122.703193,CAL FIRE Sonoma-Lake-Napa Unit,Lake Fire,30.0,2013-06-05 16:05:00+00:00,2013-06-06 07:00:00+00:00,2013,100.0,False,2013-06-05,399.38,0.05,9,pass
125,36,San Bernardino,34.288877,-116.941311,San Bernardino National Forest,Fawnskin Fire,30.0,2013-04-20 17:30:00+00:00,2013-04-22 09:00:00+00:00,2013,100.0,False,2013-04-20,398.77,0.15,13,pass
126,"49,48,17,6",Sonoma,38.4229,-122.0437,CAL FIRE Sonoma-Lake-Napa Unit,Sonoma-Lake-Napa Unit Lightning Fires,28.0,2013-06-10 00:46:00+00:00,2013-06-14 15:45:00+00:00,2013,100.0,True,2013-06-10,398.19,0.09,6,pass
127,"49,48,17,6",Solano,38.4229,-122.0437,CAL FIRE Sonoma-Lake-Napa Unit,Sonoma-Lake-Napa Unit Lightning Fires,28.0,2013-06-10 00:46:00+00:00,2013-06-14 15:45:00+00:00,2013,100.0,True,2013-06-10,398.19,0.09,6,pass
128,"49,48,17,6",Lake,38.4229,-122.0437,CAL FIRE Sonoma-Lake-Napa Unit,Sonoma-Lake-Napa Unit Lightning Fires,28.0,2013-06-10 00:46:00+00:00,2013-06-14 15:45:00+00:00,2013,100.0,True,2013-06-10,398.19,0.09,6,pass
129,"49,48,17,6",Colusa,38.4229,-122.0437,CAL FIRE Sonoma-Lake-Napa Unit,Sonoma-Lake-Napa Unit Lightning Fires,28.0,2013-06-10 00:46:00+00:00,2013-06-14 15:45:00+00:00,2013,100.0,True,2013-06-10,398.19,0.09,6,pass
130,45,Shasta,40.473356,-122.48259,CAL FIRE Shasta-Trinity Unit,Cloverdale Fire,27.0,2013-08-14 15:37:00+00:00,2013-08-14 20:35:00+00:00,2013,100.0,False,2013-08-14,395.37,0.16,12,pass
131,37,San Diego,32.612773,-116.707335,CAL FIRE San Diego Unit,Flume Fire,25.0,2013-07-28 09:43:00+00:00,2013-07-28 17:50:00+00:00,2013,100.0,False,2013-07-28,397.19,0.13,15,pass
132,17,Lake,38.98058,-122.81796,CAL FIRE Sanoma-Lake-Napa Unit,Mount Fire,25.0,2013-06-20 14:29:00+00:00,2013-06-20 13:15:00+00:00,2013,100.0,False,2013-06-20,398.06,0.15,14,pass
133,23,Mendocino,0.0,0.0,CAL FIRE Mendocino Unit,Refuse Fire,15.0,2013-12-30 11:00:00+00:00,2013-12-30 20:30:00+00:00,2013,100.0,False,2013-12-30,397.58,0.22,13,pass
134,20,Madera,0.0,0.0,CAL FIRE Madera-Mariposa-Merced Unit,Ranger Fire,15.0,2013-05-12 13:02:00+00:00,2013-05-13 09:00:00+00:00,2013,100.0,False,2013-05-12,399.29,0.08,8,pass
135,12,Humboldt,41.333,-123.376,Six Rivers National Forest,Orleans Complex,0.0,2013-08-03 08:00:00+00:00,2013-08-03 15:00:00+00:00,2013,100.0,False,2013-08-03,396.84,0.08,6,pass
136,9,El Dorado,38.805437,-120.629714,CAL FIRE / USFS - El Dorado National Forest,King Fire,97717.0,2014-09-13 16:32:00+00:00,2014-10-09 17:20:00+00:00,2014,100.0,True,2014-09-13,394.7,0.23,15,pass
137,23,Mendocino,0.0,0.0,CAL FIRE Mendocino Unit,Black Fire,403.0,2014-09-13 15:48:00+00:00,2014-09-17 16:10:00+00:00,2014,100.0,True,2014-09-13,394.7,0.23,15,pass
138,29,Nevada,39.113682,-120.999508,CAL FIRE Nevada-Yuba-Placer Unit,Dog Bar Fire,247.0,2014-09-13 14:07:00+00:00,2014-09-18 18:45:00+00:00,2014,100.0,True,2014-09-13,394.7,0.23,15,pass
139,47,Siskiyou,0.0,0.0,CAL FIRE Siskiyou Unit / USFS-Klamath National Forest,July Complex,50042.0,2014-08-02 09:00:00+00:00,2014-08-06 10:00:00+00:00,2014,100.0,False,2014-08-02,397.31,0.18,8,pass
140,45,Shasta,40.901,-121.368,CAL FIRE Lassen-Modoc Unit / USFS - Lassen National Forest,Bald Fire,39736.0,2014-07-30 20:15:00+00:00,2014-08-15 14:00:00+00:00,2014,100.0,False,2014-07-30,398.41,0.28,6,pass
141,47,Siskiyou,42.048,-122.345,CAL FIRE Siskiyou Unit / Oregon Dept. of Forestry / Oregon Office of The State Fire Marshal,Oregon Gulch Fire (part of the Beaver Complex),35302.0,2014-07-30 23:00:00+00:00,2014-08-18 09:45:00+00:00,2014,100.0,False,2014-07-30,398.41,0.28,6,pass
142,47,Siskiyou,0.0,0.0,US Forest Service - Klamath National Forest,Beaver Fire,32496.0,2014-07-30 00:00:00+00:00,2014-09-02 13:00:00+00:00,2014,100.0,False,2014-07-30,398.41,0.28,6,pass
143,25,Modoc,41.1336,-121.2144,CAL FIRE Lassen-Modoc Unit,Day Fire,13153.0,2014-07-30 19:01:00+00:00,2014-08-13 07:00:00+00:00,2014,100.0,True,2014-07-30,398.41,0.28,6,pass
144,23,Mendocino,0.0,0.0,CAL FIRE Mendocino Unit,Lodge Lightning Complex,12536.0,2014-07-30 06:27:00+00:00,2014-09-09 19:30:00+00:00,2014,100.0,True,2014-07-30,398.41,0.28,6,pass
145,45,Shasta,41.14100000000001,-122.805,US Forest Service - Shasta Trinity National Forest,Coffee Fire,6258.0,2014-07-30 20:30:00+00:00,2014-11-14 13:00:00+00:00,2014,100.0,False,2014-07-30,398.41,0.28,6,pass
146,20,Madera,0.0,0.0,US Forest Service - Sierra National Forest,French Fire,13838.0,2014-07-28 05:45:00+00:00,2014-07-28 14:30:00+00:00,2014,100.0,False,2014-07-28,397.74,0.08,5,pass
147,4,Butte,0.0,0.0,CAL FIRE Butte Unit,Web Fire,389.0,2014-07-28 13:11:00+00:00,2014-08-01 17:30:00+00:00,2014,100.0,True,2014-07-28,397.74,0.08,5,pass
148,45,Shasta,40.4314,-122.750788,CAL FIRE Shasta-Trinity Unit,Bully Fire,12661.0,2014-07-11 15:37:00+00:00,2014-07-26 20:00:00+00:00,2014,100.0,True,2014-07-11,400.04,0.08,13,pass
149,15,Kern,35.642,-118.15,Sequoia National Forest,Nicolls Fire ,1680.0,2014-07-11 13:46:00+00:00,2014-07-21 14:45:00+00:00,2014,100.0,False,2014-07-11,400.04,0.08,13,pass
150,7,Contra Costa,37.5359,-121.5118,CAL FIRE Santa Clara Unit,Marsh Fire,80.0,2014-07-11 21:57:00+00:00,2014-07-12 18:00:00+00:00,2014,100.0,True,2014-07-11,400.04,0.08,13,pass
151,57,Yolo,38.512,-122.104,CAL FIRE Sonoma-Lake-Napa Unit,Monticello Fire,6488.0,2014-07-04 21:32:00+00:00,2014-07-12 18:00:00+00:00,2014,100.0,True,2014-07-04,399.81,0.13,14,pass
152,27,Monterey,0.0,0.0,"Department of Defense, US Army",Stoney Fire,4840.0,2014-06-19 15:14:00+00:00,2014-06-21 19:00:00+00:00,2014,100.0,False,2014-06-19,401.28,0.07,14,pass
153,22,Mariposa,0.0,0.0,Yosemite National Park,Meadow Fire,4772.0,2014-08-16 00:00:00+00:00,2014-12-12 13:45:00+00:00,2014,100.0,False,2014-08-16,397.27,0.11,8,pass
154,37,San Diego,32.59154,-116.89516,CAL FIRE San Diego Unit,Border Fire,20.0,2014-08-16 16:22:00+00:00,2014-08-17 07:45:00+00:00,2014,100.0,False,2014-08-16,397.27,0.11,8,pass
155,22,Mariposa,0.0,0.0,Yosemite National Park and Stanislaus National Forest,El Portal Fire,4689.0,2014-07-26 17:00:00+00:00,2014-08-10 08:15:00+00:00,2014,100.0,False,2014-07-26,399.06,0.27,8,pass
156,"28,17",Napa,38.664,-122.454,CAL FIRE Sonoma-Lake-Napa Unit,Butts Fire,4300.0,2014-07-01 12:08:00+00:00,2014-07-09 18:00:00+00:00,2014,100.0,True,2014-07-01,400.53,0.16,13,pass
157,"28,17",Lake,38.664,-122.454,CAL FIRE Sonoma-Lake-Napa Unit,Butts Fire,4300.0,2014-07-01 12:08:00+00:00,2014-07-09 18:00:00+00:00,2014,100.0,True,2014-07-01,400.53,0.16,13,pass
158,25,Modoc,41.89,-120.79,Modoc National Forest,Modoc Lightning Complex,1651.0,2014-07-01 19:00:00+00:00,2014-07-03 10:30:00+00:00,2014,100.0,False,2014-07-01,400.53,0.16,13,pass
159,15,Kern,0.0,0.0,Sequoia National Forest,Ranch Fire,70.0,2014-07-01 18:15:00+00:00,2014-07-06 08:30:00+00:00,2014,100.0,False,2014-07-01,400.53,0.16,13,pass
160,53,Trinity,40.41,-123.24,Shasta - Trinity National Forest,West Fire,15.0,2014-07-01 03:45:00+00:00,2014-07-03 10:45:00+00:00,2014,100.0,False,2014-07-01,400.53,0.16,13,pass
161,"3,9",Amador,38.5691,-120.7819,CAL FIRE Amador-El Dorado Unit,Sand Fire,4240.0,2014-07-25 16:34:00+00:00,2014-08-02 19:15:00+00:00,2014,100.0,True,2014-07-25,398.98,0.15,9,pass
162,"3,9",El Dorado,38.5691,-120.7819,CAL FIRE Amador-El Dorado Unit,Sand Fire,4240.0,2014-07-25 16:34:00+00:00,2014-08-02 19:15:00+00:00,2014,100.0,True,2014-07-25,398.98,0.15,9,pass
163,15,Kern,35.70683,-118.555527,Sequoia National Forest,Shirley Fire,3895.0,2014-06-13 17:00:00+00:00,2014-06-20 08:30:00+00:00,2014,100.0,False,2014-06-13,401.44,0.17,13,pass
164,52,Tehama,40.009827,-122.345078,CAL FIRE Tehama-Glenn Unit,Tehama Fire,225.0,2014-06-13 12:23:00+00:00,2014-06-13 13:50:00+00:00,2014,100.0,False,2014-06-13,401.44,0.17,13,pass
165,19,Los Angeles,34.1703,-117.8816,Angeles National Forest and LA County Fire Department,Colby Fire,1952.0,2014-01-16 05:50:00+00:00,2014-01-27 10:00:00+00:00,2014,100.0,False,2014-01-16,397.34,0.12,14,pass
166,37,San Diego,33.003,-117.133,CAL FIRE San Diego Unit/San Diego City Fire/Rancho Santa Fe Fire District,Bernardo Fire,1548.0,2014-05-13 11:00:00+00:00,2014-05-17 20:14:00+00:00,2014,100.0,True,2014-05-13,401.31,0.1,7,pass
167,42,Santa Barbara,34.609,-120.454,Santa Barbara County Fire,Miguelito Fire,632.0,2014-05-13 14:00:00+00:00,2014-05-19 09:20:00+00:00,2014,100.0,True,2014-05-13,401.31,0.1,7,pass
168,25,Modoc,41.489,-120.904,CAL FIRE Lassen-Modoc Unit / Modoc National Forest,Gulch Fire,1469.0,2014-07-03 15:46:00+00:00,2014-07-07 07:00:00+00:00,2014,100.0,True,2014-07-03,400.23,0.12,13,pass
169,37,San Diego,33.078948,-116.576454,CAL FIRE San Diego Unit,Banner Fire,217.0,2014-07-03 10:43:00+00:00,2014-07-06 09:15:00+00:00,2014,100.0,True,2014-07-03,400.23,0.12,13,pass
170,45,Shasta,40.7101,-122.171,CAL FIRE Shasta-Trinity Unit,Gulch Fire,1375.0,2014-09-10 00:30:00+00:00,2014-09-16 09:30:00+00:00,2014,100.0,True,2014-09-10,394.52,0.29,10,pass
171,22,Mariposa,0.0,0.0,Yosemite National Park,Dark Hole Fire,1080.0,2014-07-17 01:00:00+00:00,2014-08-20 19:00:00+00:00,2014,100.0,False,2014-07-17,398.8,0.15,10,pass
172,30,Orange,33.748000000000005,-117.601,US Forest Service - Cleveland National Forest,Silverado Fire,968.0,2014-09-12 10:30:00+00:00,2014-09-22 15:00:00+00:00,2014,100.0,False,2014-09-12,394.82,0.13,8,pass
173,12,Humboldt,41.13399999999999,-123.753,Six Rivers National Forest,Bald Hill 3 Fire,210.0,2014-09-12 15:00:00+00:00,2014-09-15 11:00:00+00:00,2014,100.0,False,2014-09-12,394.82,0.13,8,pass
174,52,Tehama,40.134597,-121.790183,Lassen National Forest,Campbell Fire,865.0,2014-01-02 20:00:00+00:00,2014-01-10 18:30:00+00:00,2014,100.0,False,2014-01-02,397.11,0.07,15,pass
175,22,Mariposa,0.0,0.0,CAL FIRE Madera-Mariposa-Merced Unit,Hunters Fire,677.0,2014-05-26 15:33:00+00:00,2014-06-02 18:30:00+00:00,2014,100.0,True,2014-05-26,401.2,0.36,5,pass
176,53,Trinity,40.7412,-122.946,CAL FIRE Shasta-Trinity Unit,Oregon Fire,580.0,2014-08-24 16:36:00+00:00,2014-08-28 19:00:00+00:00,2014,100.0,True,2014-08-24,396.36,0.04,4,pass
177,28,Napa,0.0,0.0,CAL FIRE / Napa County Fire,South Napa Earthquake,6.0,2014-08-24 03:20:00+00:00,2014-08-31 18:00:00+00:00,2014,100.0,False,2014-08-24,396.36,0.04,4,pass
178,47,Siskiyou,41.42384000000001,-122.37432,CAL FIRE Siskiyou Unit,Boles Fire,516.0,2014-09-15 13:38:00+00:00,2014-10-11 18:50:00+00:00,2014,100.0,True,2014-09-15,395.48,0.32,11,pass
179,55,Tuolumne,37.76617,-120.45087,CAL FIRE Tuolumne-Calaveras Unit,59 Fire,487.0,2014-06-04 11:45:00+00:00,2014-06-05 20:00:00+00:00,2014,100.0,False,2014-06-04,401.89,0.14,14,pass
180,33,Riverside,0.0,0.0,CAL FIRE Riverside Unit,Santa Fire,14.0,2014-06-04 15:18:00+00:00,2014-06-04 16:30:00+00:00,2014,100.0,False,2014-06-04,401.89,0.14,14,pass
181,31,Placer,0.0,0.0,CAL FIRE Nevada-Yuba-Placer Unit,Applegate Fire,459.0,2014-10-08 13:33:00+00:00,2014-10-15 07:50:00+00:00,2014,100.0,True,2014-10-08,395.7,0.18,4,pass
182,33,Riverside,0.0,0.0,CAL FIRE / Riverside County Fire Department,Pierce Fire,350.0,2014-03-15 16:37:00+00:00,2014-03-16 08:30:00+00:00,2014,100.0,False,2014-03-15,399.77,0.15,12,pass
183,12,Humboldt,40.884415,-123.773779,CAL FIRE Humboldt Del-Norte Unit,Red Fire,333.0,2014-01-04 12:00:00+00:00,2014-01-08 19:15:00+00:00,2014,100.0,False,2014-01-04,397.77,0.13,15,pass
184,20,Madera,37.311915,-119.604124,CAL FIRE Madera-Mariposa-Merced Unit,Courtney Fire,320.0,2014-09-14 13:36:00+00:00,2014-09-22 07:15:00+00:00,2014,100.0,True,2014-09-14,395.14,0.16,13,pass
185,9,El Dorado,38.59,-120.028,US Forest Service - El Dorado National Forest,Irene Fire,94.0,2014-09-14 09:15:00+00:00,2014-09-17 18:45:00+00:00,2014,100.0,False,2014-09-14,395.14,0.16,13,pass
186,22,Mariposa,37.0,40.34,Yosemite National Park,Dog Rock Fire,311.0,2014-10-07 15:05:00+00:00,2014-10-12 18:00:00+00:00,2014,100.0,False,2014-10-07,395.84,0.08,14,pass
187,22,Mariposa,0.0,0.0,CAL FIRE is in Unified Command with Mariposa County Fire and Sheriff’s Departments,Bridge Fire,300.0,2014-09-05 12:39:00+00:00,2014-09-12 09:00:00+00:00,2014,100.0,True,2014-09-05,396.37,0.18,12,pass
188,24,Merced,0.0,0.0,CAL FIRE Madera-Mariposa-Merced Unit,Gun Club Fire,300.0,2014-07-24 12:06:00+00:00,2014-07-25 09:15:00+00:00,2014,100.0,False,2014-07-24,399.07,0.18,14,pass
189,19,Los Angeles,34.267,-117.867,US Forest Service - Angeles National Forest,Tecolote Fire,274.0,2014-08-17 14:30:00+00:00,2014-12-12 13:30:00+00:00,2014,100.0,False,2014-08-17,396.92,0.31,9,pass
190,55,Tuolumne,37.787,-120.452,CAL FIRE Tuolumne-Calaveras Unit,Hetch Hetchy Fire,269.0,2014-06-05 13:04:00+00:00,2014-06-06 09:30:00+00:00,2014,100.0,False,2014-06-05,401.8,0.12,13,pass
191,19,Los Angeles,34.235,-117.771,US Forest Service - Angeles National Forest,Shoemaker Fire,190.0,2014-08-14 12:48:00+00:00,2014-12-12 14:00:00+00:00,2014,100.0,False,2014-08-14,397.26,0.17,14,pass
192,17,Lake,39.1647,-122.5983,CAL FIRE Sonoma-Lake-Napa Unit,Indian Fire,175.0,2014-05-25 12:20:00+00:00,2014-05-26 08:45:00+00:00,2014,100.0,False,2014-05-25,401.36,0.11,15,pass
193,45,Shasta,40.6569,-122.2215,CAL FIRE Shasta-Trinity Unit,Dry Fire,143.0,2014-07-09 13:45:00+00:00,2014-07-10 07:30:00+00:00,2014,100.0,False,2014-07-09,399.86,0.27,9,pass
194,9,El Dorado,38.608336,-120.70323799999998,CAL FIRE Amador-El Dorado Unit,Bible Fire,30.0,2014-07-09 14:34:00+00:00,2014-07-09 16:45:00+00:00,2014,100.0,False,2014-07-09,399.86,0.27,9,pass
195,22,Mariposa,37.7103,-120.197,CAL FIRE Madera-Mariposa-Merced Unit,Haigh Fire,130.0,2014-06-10 15:11:00+00:00,2014-06-13 18:30:00+00:00,2014,100.0,True,2014-06-10,401.31,0.13,11,pass
196,43,Santa Clara,0.0,0.0,CAL FIRE Santa Clara Unit,Curie Fire,125.0,2014-06-30 14:10:00+00:00,2014-07-01 08:30:00+00:00,2014,100.0,False,2014-06-30,400.59,0.15,4,pass
197,37,San Diego,32.81,-116.49,USFS - Cleveland National Forest,Gun Fire,125.0,2014-03-08 12:30:00+00:00,2014-03-11 11:00:00+00:00,2014,100.0,False,2014-03-08,398.57,0.17,11,pass
198,5,Calaveras,120.679019,38.178241,CAL FIRE Tuolumne Calaveras Unit,Reed Fire,120.0,2014-06-20 15:27:00+00:00,2014-06-21 19:00:00+00:00,2014,100.0,False,2014-06-20,401.39,0.15,13,pass
199,31,Placer,0.0,0.0,CAL FIRE Nevada-Placer-Yuba Unit / Placer County Fire,Brewer Fire,120.0,2014-01-22 13:10:00+00:00,2014-01-22 16:35:00+00:00,2014,100.0,False,2014-01-22,397.9,0.22,15,pass
200,14,Inyo,37.399,-118.352,CAL FIRE San Bernardino Unit,Bridges Fire,113.0,2014-04-19 15:54:00+00:00,2014-04-21 19:15:00+00:00,2014,100.0,True,2014-04-19,401.48,0.46,2,pass
201,10,Fresno,36.8266,-119.3415,CAL FIRE Fresno-Kings Unit,Lake Fire,106.0,2014-01-25 06:37:00+00:00,2014-01-26 18:00:00+00:00,2014,100.0,False,2014-01-25,397.86,0.12,14,pass
202,25,Modoc,41.507,-121.266,US Forest Service - Modoc National Forest ,Little Fire,101.0,2014-08-12 15:00:00+00:00,2014-08-13 06:15:00+00:00,2014,100.0,False,2014-08-12,397.23,0.08,10,pass
203,17,Lake,0.0,0.0,CAL FIRE Sonoma-Lake-Napa Unit,Saratoga Fire,100.0,2014-09-03 16:03:00+00:00,2014-09-05 18:30:00+00:00,2014,100.0,False,2014-09-03,396.2,0.1,10,pass
204,22,Mariposa,0.0,0.0,CAL FIRE Madera-Mariposa-Merced Unit,Valley Fire,90.0,2014-06-06 17:29:00+00:00,2014-06-08 19:45:00+00:00,2014,100.0,True,2014-06-06,401.38,0.16,10,pass
205,33,Riverside,0.0,0.0,CAL FIRE Riverside County Fire,Bogart Fire,31.0,2014-06-06 17:32:00+00:00,2014-06-07 19:00:00+00:00,2014,100.0,True,2014-06-06,401.38,0.16,10,pass
206,5,Calaveras,38.058,-120.66,CAL FIRE Tuolumne Calaveras Unit,Oak Fire,85.0,2014-06-22 12:37:00+00:00,2014-06-24 19:00:00+00:00,2014,100.0,True,2014-06-22,401.23,0.1,12,pass
207,43,Santa Clara,0.0,0.0,CAL FIRE Santa Clara Unit,Casa Fire,80.0,2014-08-28 15:10:00+00:00,2014-08-31 08:15:00+00:00,2014,100.0,False,2014-08-28,396.54,0.18,9,pass
208,22,Mariposa,0.0,0.0,Stanislaus National Forest ,Montgomery Fire,79.0,2014-09-07 16:46:00+00:00,2014-09-09 19:45:00+00:00,2014,100.0,False,2014-09-07,395.74,0.16,6,pass
209,33,Riverside,0.0,0.0,CAL FIRE/Riverside County Fire,Sabina Fire,78.0,2014-07-23 10:47:00+00:00,2014-07-24 09:00:00+00:00,2014,100.0,False,2014-07-23,398.67,0.29,14,pass
210,45,Shasta,40.5719,-121.3415,CAL FIRE Shasta-Trinity Unit,Cassel Fire,75.0,2014-07-05 18:44:00+00:00,2014-07-08 18:30:00+00:00,2014,100.0,True,2014-07-05,399.82,0.08,13,pass
211,4,Butte,39.4664,-121.6129,CAL FIRE Butte Unit,Wildlife Fire,72.0,2014-07-14 18:00:00+00:00,2014-07-16 08:00:00+00:00,2014,100.0,False,2014-07-14,399.09,0.09,15,pass
212,55,Tuolumne,37.8316,-120.3434,CAL FIRE Tuolumne Caleveras Unit,Jackson Fire,70.0,2014-09-04 11:51:00+00:00,2014-09-05 09:15:00+00:00,2014,100.0,False,2014-09-04,396.24,0.33,12,pass
213,4,Butte,0.0,0.0,CAL FIRE Butte Unit,Honcut Fire,60.0,2014-01-01 10:46:00+00:00,2014-01-02 07:30:00+00:00,2014,100.0,False,2014-01-01,397.26,0.05,11,pass
214,36,San Bernardino,33.93869,-117.70643,CAL FIRE San Bernardino Unit / Chino Valley Fire District,Bane Fire,48.0,2014-10-16 14:34:00+00:00,2014-10-17 18:15:00+00:00,2014,100.0,False,2014-10-16,395.58,0.15,14,pass
215,",40",San Luis Obispo,35.8218,-121.0226,CAL FIRE San Benito-Monterey Unit,Interlake Fire,47.0,2014-07-07 16:12:00+00:00,2014-07-08 18:30:00+00:00,2014,100.0,False,2014-07-07,399.98,0.18,5,pass
216,29,Nevada,39.1871,-121.2687,CAL FIRE Nevada-Yuba-Placer,Hutto Fire,38.0,2014-07-07 16:35:00+00:00,2014-07-08 06:56:00+00:00,2014,100.0,False,2014-07-07,399.98,0.18,5,pass
217,10,Fresno,36.991825,-119.525506,CAL FIRE Fresno-Kings Unit,Morgan Fire,40.0,2014-06-09 15:15:00+00:00,2014-06-11 07:30:00+00:00,2014,100.0,True,2014-06-09,401.32,0.2,14,pass
218,12,Humboldt,0.0,0.0,CAL FIRE Humboldt-Del Norte Unit,McClellan Fire,37.0,2014-08-01 15:47:00+00:00,2014-08-02 08:00:00+00:00,2014,100.0,False,2014-08-01,397.47,0.84,11,pass
219,50,Stanislaus,0.0,0.0,CAL FIRE Tuolumne-Calaveras Unit,Lake Fire,37.0,2014-05-27 11:23:00+00:00,2014-05-29 08:45:00+00:00,2014,100.0,False,2014-05-27,400.95,0.06,8,pass
220,47,Siskiyou,0.0,0.0,CAL FIRE Siskiyou Unit,Siskiyou County Lightning Fires,30.0,2014-07-29 13:00:00+00:00,2014-08-02 11:00:00+00:00,2014,100.0,True,2014-07-29,396.15,0.17,9,pass
221,28,Napa,38.695961,-122.384054,CAL FIRE Sonoma-Lake-Napa Unit,Stage Coach Fire,27.0,2014-09-11 15:14:00+00:00,2014-09-15 14:20:00+00:00,2014,100.0,False,2014-09-11,394.23,0.24,14,pass
222,56,Ventura,0.0,0.0,Ventura County Fire Department,Foothill Fire ,25.0,2014-09-29 19:35:00+00:00,2014-09-30 15:00:00+00:00,2014,100.0,False,2014-09-29,395.27,0.13,11,pass
223,45,Shasta,40.0,29.24,CAL FIRE Shasta-Trinity Unit,Leopard Fire,25.0,2014-08-29 12:21:00+00:00,2014-08-29 13:15:00+00:00,2014,100.0,False,2014-08-29,396.17,0.11,8,pass
224,10,Fresno,36.742747,-119.241493,CAL FIRE Fresno-Kings Unit,Hall Fire,25.0,2014-06-11 07:30:00+00:00,2014-06-09 19:15:00+00:00,2014,100.0,False,2014-06-11,401.33,0.35,14,pass
225,9,El Dorado,38.9195001,-120.1140659,US Forest Service - Lake Tahoe Basin Management Unit,Cascade Fire,20.0,2014-09-25 18:00:00+00:00,2014-09-25 07:27:00+00:00,2014,100.0,False,2014-09-25,395.61,0.1,10,pass
226,12,Humboldt,0.0,0.0,CAL FIRE Humboldt Del-Norte Unit,Bridge Fire,18.0,2014-01-03 10:30:00+00:00,2014-01-04 18:30:00+00:00,2014,100.0,False,2014-01-03,397.01,0.14,15,pass
227,10,Fresno,36.874,-118.905,Sierra National Forest ,Rough Fire ,151623.0,2015-07-31 19:00:00+00:00,2015-11-09 12:00:00+00:00,2015,100.0,False,2015-07-31,399.93,0.12,14,pass
228,8,Del Norte,0.0,0.0,USFS - Six Rivers National Forest,Gasquet Complex,30361.0,2015-07-31 21:00:00+00:00,2015-08-04 09:00:00+00:00,2015,100.0,False,2015-07-31,399.93,0.12,14,pass
229,24,Merced,0.0,0.0,CAL FIRE Madera-Mariposa-Merced Unit,Creek Fire,1450.0,2015-07-31 21:37:00+00:00,2015-08-01 19:00:00+00:00,2015,100.0,False,2015-07-31,399.93,0.12,14,pass
230,53,Trinity,0.0,0.0,USFS - Shasta-Trinity National Forest,River Complex,77081.0,2015-07-30 22:30:00+00:00,2015-07-31 20:25:00+00:00,2015,100.0,False,2015-07-30,400.05,0.14,10,pass
231,53,Trinity,0.0,0.0,USFS - Shasta-Trinity National Forest,Fork Complex,36503.0,2015-07-30 21:30:00+00:00,2015-08-24 10:00:00+00:00,2015,100.0,False,2015-07-30,400.05,0.14,10,pass
232,53,Trinity,0.0,0.0,USFS - Shasta - Trinity National Forest,South Complex,29416.0,2015-07-30 16:00:00+00:00,2015-08-03 14:00:00+00:00,2015,100.0,False,2015-07-30,400.05,0.14,10,pass
233,12,Humboldt,0.0,0.0,CAL FIRE Humboldt - Del Norte Unit,Humboldt Lightning Fires,4883.0,2015-07-30 16:02:00+00:00,2015-08-19 19:15:00+00:00,2015,100.0,True,2015-07-30,400.05,0.14,10,pass
234,25,Modoc,41.399,-121.392,USFS Modoc National Forest,Frog Fire,4863.0,2015-07-30 17:45:00+00:00,2015-07-31 20:00:00+00:00,2015,100.0,False,2015-07-30,400.05,0.14,10,pass
235,23,Mendocino,0.0,0.0,USFS - Mendocino National Forest,Mendocino National Forest Lightning Complex,227.0,2015-07-30 14:00:00+00:00,2015-08-07 21:00:00+00:00,2015,100.0,False,2015-07-30,400.05,0.14,10,pass
